Date,Open,High,Low,Close,Adj Close,Volume,Day
2017-03-29,35.919998,36.122501,35.797501,36.029999,33.864876,116760000,537
2017-03-30,36.047501,36.125,35.875,35.982498,33.820225,84829200,538
2017-03-31,35.93,36.067501,35.752499,35.915001,33.75679,78646800,539
2017-04-03,35.927502,36.029999,35.762501,35.924999,33.766182,79942800,540
2017-04-04,35.8125,36.2225,35.7925,36.192501,34.017612,79565600,541
2017-04-05,36.055,36.365002,35.952499,36.005001,33.841385,110871600,542
2017-04-06,36.072498,36.130001,35.862499,35.915001,33.75679,84596000,543
2017-04-07,35.932499,36.044998,35.817501,35.834999,33.681599,66688800,544
2017-04-10,35.900002,35.970001,35.724998,35.7925,33.641644,75733600,545
2017-04-11,35.735001,35.837502,35.014999,35.407501,33.279793,121517600,546
2017-04-12,35.400002,35.537498,35.252499,35.450001,33.319733,81400000,547
2017-04-13,35.477501,35.595001,35.262501,35.262501,33.143494,71291600,548
2017-04-17,35.369999,35.470001,35.217499,35.4575,33.326782,66328400,549
2017-04-18,35.352501,35.509998,35.2775,35.299999,33.178741,58790000,550
2017-04-19,35.470001,35.5,35.112499,35.169998,33.056553,69313600,551
2017-04-20,35.305,35.73,35.290001,35.610001,33.470119,93278400,552
2017-04-21,35.610001,35.669998,35.462502,35.567501,33.430172,69283600,553
2017-04-24,35.875,35.987499,35.794998,35.91,33.752083,68537200,554
2017-04-25,35.977501,36.224998,35.967499,36.1325,33.961212,75486000,555
2017-04-26,36.1175,36.150002,35.845001,35.919998,33.761486,80164800,556
2017-04-27,35.98,36.040001,35.827499,35.947498,33.787334,56985200,557
2017-04-28,36.022499,36.075001,35.817501,35.912498,33.754433,83441600,558
2017-05-01,36.275002,36.799999,36.240002,36.645,34.442917,134411600,559
2017-05-02,36.884998,37.022499,36.709999,36.877499,34.661442,181408800,560
2017-05-03,36.397499,36.872501,36.067501,36.764999,34.555714,182788000,561
2017-05-04,36.630001,36.785,36.452499,36.6325,34.431171,93487600,562
2017-05-05,36.689999,37.244999,36.689999,37.240002,35.002155,109310800,563
2017-05-08,37.2575,38.424999,37.2575,38.252499,35.953819,195009600,564
2017-05-09,38.467499,38.720001,38.362499,38.497501,36.184105,156521600,565
2017-05-10,38.407501,38.485001,38.0275,38.314999,36.012562,103222800,566
2017-05-11,38.112499,38.517502,38.077499,38.487499,36.324017,109020400,567
2017-05-12,38.674999,39.105,38.6675,39.025002,36.831299,130108000,568
2017-05-15,39.002499,39.162498,38.762501,38.924999,36.736919,104038800,569
2017-05-16,38.985001,39.014999,38.68,38.8675,36.682655,80194000,570
2017-05-17,38.400002,38.642502,37.427502,37.5625,35.451012,203070800,571
2017-05-18,37.817501,38.334999,37.782501,38.134998,35.991325,134272800,572
2017-05-19,38.345001,38.494999,38.157501,38.264999,36.114021,107843200,573
2017-05-22,38.5,38.645,38.227501,38.497501,36.333458,91865600,574
2017-05-23,38.724998,38.724998,38.327499,38.450001,36.28862,79675600,575
2017-05-24,38.459999,38.5425,38.1675,38.334999,36.18008,76712000,576
2017-05-25,38.432499,38.587502,38.2575,38.467499,36.305141,76942400,577
2017-05-26,38.5,38.560001,38.327499,38.4025,36.24379,87710400,578
2017-05-30,38.355,38.607498,38.3325,38.4175,36.257946,80507600,579
2017-05-31,38.4925,38.5425,38.095001,38.189999,36.043232,97804800,580
2017-06-01,38.2925,38.3325,38.055,38.294998,36.142334,65616400,581
2017-06-02,38.395,38.862499,38.2225,38.862499,36.677937,111082800,582
2017-06-05,38.584999,38.612499,38.365002,38.482498,36.319302,101326800,583
2017-06-06,38.474998,38.952499,38.445,38.612499,36.441982,106499600,584
2017-06-07,38.755001,38.994999,38.619999,38.842499,36.659054,84278400,585
2017-06-08,38.8125,38.884998,38.599998,38.747501,36.569405,85003200,586
2017-06-09,38.797501,38.797501,36.505001,37.244999,35.151356,259530800,587
2017-06-12,36.435001,36.522499,35.627499,36.355,34.311386,289229200,588
2017-06-13,36.790001,36.862499,36.287498,36.647499,34.587452,136661600,589
2017-06-14,36.875,36.875,35.959999,36.290001,34.250042,126124800,590
2017-06-15,35.830002,36.119999,35.552502,36.072498,34.044773,128661600,591
2017-06-16,35.945,36.125,35.549999,35.567501,33.568157,201444400,592
2017-06-19,35.915001,36.685001,35.915001,36.584999,34.528454,130165600,593
2017-06-20,36.717499,36.717499,36.235001,36.252499,34.214645,99600400,594
2017-06-21,36.380001,36.517502,36.1525,36.467499,34.417564,85063200,595
2017-06-22,36.442501,36.674999,36.279999,36.407501,34.360943,76425200,596
2017-06-23,36.282501,36.790001,36.2775,36.57,34.514305,141757600,597
2017-06-26,36.7925,37.07,36.345001,36.455002,34.405766,102769600,598
2017-06-27,36.252499,36.540001,35.904999,35.932499,33.912632,99047600,599
2017-06-28,36.122501,36.5275,35.790001,36.4575,34.408123,88329600,600
2017-06-29,36.177502,36.282501,35.57,35.919998,33.900837,125997600,601
2017-06-30,36.112499,36.240002,35.945,36.005001,33.98106,92096400,602
2017-07-03,36.220001,36.325001,35.775002,35.875,33.858368,57111200,603
2017-07-05,35.922501,36.197498,35.68,36.022499,33.997585,86278400,604
2017-07-06,35.755001,35.875,35.602501,35.682499,33.676689,96515200,605
2017-07-07,35.724998,36.1875,35.724998,36.044998,34.018822,76806800,606
2017-07-10,36.0275,36.487499,35.842499,36.264999,34.226452,84362400,607
2017-07-11,36.182499,36.462502,36.095001,36.3825,34.337337,79127200,608
2017-07-12,36.467499,36.544998,36.205002,36.435001,34.386894,99538000,609
2017-07-13,36.375,37.122501,36.360001,36.942501,34.865864,100797600,610
2017-07-14,36.9925,37.3325,36.8325,37.259998,35.165524,80528400,611
2017-07-17,37.205002,37.724998,37.142502,37.389999,35.288216,95174000,612
2017-07-18,37.299999,37.532501,37.1675,37.52,35.410908,71475200,613
2017-07-19,37.619999,37.855,37.487499,37.755001,35.632694,83692000,614
2017-07-20,37.875,37.935001,37.547501,37.584999,35.472244,68974800,615
2017-07-21,37.497501,37.610001,37.220001,37.567501,35.455734,105010400,616
2017-07-24,37.645,38.110001,37.474998,38.022499,35.885151,85972800,617
2017-07-25,37.950001,38.459999,37.950001,38.185001,36.038521,75415600,618
2017-07-26,38.337502,38.482498,38.264999,38.365002,36.208389,63124000,619
2017-07-27,38.4375,38.497501,36.825001,37.639999,35.524155,129905200,620
2017-07-28,37.4725,37.557499,37.297501,37.375,35.274048,68854800,621
2017-07-31,37.474998,37.5825,37.032501,37.182499,35.092369,79383600,622
2017-08-01,37.275002,37.555,37.102501,37.512501,35.40382,141474400,623
2017-08-02,39.82,39.9375,39.040001,39.285,37.076706,279747200,624
2017-08-03,39.262501,39.302502,38.755001,38.892502,36.706253,108389200,625
2017-08-04,39.017502,39.349998,38.922501,39.0975,36.899731,82239600,626
2017-08-07,39.264999,39.73,39.1675,39.702499,37.470718,87481200,627
2017-08-08,39.650002,40.4575,39.567501,40.02,37.770374,144823600,628
2017-08-09,39.814999,40.317501,39.7775,40.264999,38.001606,104526000,629
2017-08-10,39.974998,40,38.657501,38.830002,36.79118,163217200,630
2017-08-11,39.150002,39.642502,39.017502,39.369999,37.302826,105028400,631
2017-08-14,39.830002,40.052502,39.6875,39.962502,37.864204,88490800,632
2017-08-15,40.165001,40.549999,40.035,40.400002,38.27874,117862000,633
2017-08-16,40.485001,40.627499,40.037498,40.237499,38.124771,110686400,634
2017-08-17,40.130001,40.177502,39.459999,39.465,37.392834,111762400,635
2017-08-18,39.465,39.875,39.18,39.375,37.307556,109712400,636
2017-08-21,39.375,39.4725,38.7775,39.302502,37.238873,105474000,637
2017-08-22,39.557499,40,39.505001,39.945,37.847633,86418400,638
2017-08-23,39.767502,40.1175,39.720001,39.994999,37.895012,77596400,639
2017-08-24,40.107498,40.185001,39.637501,39.817501,37.726826,79275600,640
2017-08-25,39.912498,40.139999,39.817501,39.965,37.866585,101920400,641
2017-08-28,40.035,40.5,39.982498,40.3675,38.247944,103864000,642
2017-08-29,40.025002,40.779999,40,40.727501,38.58905,118067600,643
2017-08-30,40.950001,40.9725,40.6525,40.837502,38.693268,109078400,644
2017-08-31,40.91,41.130001,40.869999,41,38.847248,107140400,645
2017-09-01,41.200001,41.235001,40.907501,41.012501,38.859081,66364400,646
2017-09-05,40.9375,41.0625,40.139999,40.52,38.392441,117874000,647
2017-09-06,40.677502,40.747501,40.130001,40.477501,38.352173,86606800,648
2017-09-07,40.522499,40.560001,40.09,40.314999,38.198193,87714000,649
2017-09-08,40.215,40.287498,39.6325,39.657501,37.575233,114446000,650
2017-09-11,40.125,40.512501,39.9725,40.375,38.255058,126323200,651
2017-09-12,40.6525,40.990002,39.692501,40.215,38.103455,286856000,652
2017-09-13,39.967499,39.990002,39.477501,39.912498,37.816833,179629600,653
2017-09-14,39.747501,39.849998,39.522499,39.57,37.492332,95042800,654
2017-09-15,39.6175,40.2425,39.5,39.970001,37.871319,196458400,655
2017-09-18,40.0275,40.125,39.5,39.6675,37.584705,113077600,656
2017-09-19,39.877499,39.942501,39.610001,39.682499,37.598904,83242400,657
2017-09-20,39.474998,39.564999,38.4575,39.017502,36.968826,211805600,658
2017-09-21,38.950001,38.950001,38.1875,38.3475,36.334019,150046800,659
2017-09-22,37.884998,38.067501,37.639999,37.9725,35.978695,186581600,660
2017-09-25,37.497501,37.9575,37.290001,37.637501,35.661293,177549200,661
2017-09-26,37.945,38.48,37.922501,38.285,36.274799,146640000,662
2017-09-27,38.450001,38.68,38.384998,38.557499,36.532982,102016800,663
2017-09-28,38.4725,38.57,38.174999,38.32,36.307953,88022000,664
2017-09-29,38.302502,38.532501,38,38.529999,36.506927,105199200,665
2017-10-02,38.564999,38.612499,38.18,38.452499,36.433498,74795200,666
2017-10-03,38.502499,38.772499,38.477501,38.619999,36.592201,64921200,667
2017-10-04,38.407501,38.465,38.115002,38.369999,36.355328,80655200,668
2017-10-05,38.544998,38.860001,38.512501,38.8475,36.807758,85135200,669
2017-10-06,38.7425,38.872501,38.639999,38.825001,36.786446,69630400,670
2017-10-09,38.952499,39.182499,38.872501,38.959999,36.914352,65051600,671
2017-10-10,39.014999,39.5,38.775002,38.974998,36.92857,62468000,672
2017-10-11,38.9925,39.244999,38.9375,39.137501,37.082527,67622400,673
2017-10-12,39.087502,39.342499,38.932499,39,36.952263,64500400,674
2017-10-13,39.182499,39.32,39.102501,39.247501,37.186756,65576800,675
2017-10-16,39.474998,40,39.412498,39.970001,37.871319,96486000,676
2017-10-17,39.945,40.217499,39.807499,40.1175,38.01107,75989200,677
2017-10-18,40.105,40.177502,39.900002,39.939999,37.842896,65496800,678
2017-10-19,39.1875,39.27,38.755001,38.994999,36.947517,170336800,679
2017-10-20,39.1525,39.4375,38.990002,39.0625,37.011471,95896400,680
2017-10-23,39.2225,39.422501,38.875,39.0425,36.992519,87937200,681
2017-10-24,39.072498,39.355,39.049999,39.275002,37.212807,71028800,682
2017-10-25,39.227501,39.387501,38.817501,39.102501,37.04937,84828400,683
2017-10-26,39.307499,39.4575,39.195,39.352501,37.286247,68002000,684
2017-10-27,39.822498,40.900002,39.674999,40.762501,38.622211,177816800,685
2017-10-30,40.9725,42.017502,40.93,41.68,39.491539,178803200,686
2017-10-31,41.974998,42.412498,41.735001,42.259998,40.041077,144187200,687
2017-11-01,42.467499,42.485001,41.4025,41.7225,39.531807,134551200,688
2017-11-02,41.650002,42.125,41.32,42.0275,39.820789,165573600,689
2017-11-03,43.5,43.564999,42.779999,43.125,40.860657,237594400,690
2017-11-06,43.092499,43.747501,42.93,43.5625,41.275188,140105200,691
2017-11-07,43.477501,43.8125,43.400002,43.702499,41.407841,97446000,692
2017-11-08,43.665001,44.060001,43.5825,44.060001,41.746574,97638000,693
2017-11-09,43.7775,44.025002,43.285,43.970001,41.661297,117930400,694
2017-11-10,43.7775,43.845001,43.567501,43.6675,41.523411,100582000,695
2017-11-13,43.375,43.625,43.349998,43.4925,41.357006,67928400,696
2017-11-14,43.259998,43.369999,42.794998,42.834999,40.731796,99130000,697
2017-11-15,42.4925,42.580002,42.095001,42.27,40.19453,116632400,698
2017-11-16,42.794998,42.967499,42.575001,42.775002,40.674744,94550000,699
2017-11-17,42.759998,42.8475,42.41,42.537498,40.448895,87598000,700
2017-11-20,42.572498,42.639999,42.389999,42.494999,40.408489,65049600,701
2017-11-21,42.695,43.424999,42.695,43.285,41.159687,100525200,702
2017-11-22,43.34,43.75,43.262501,43.740002,41.592354,102355600,703
2017-11-24,43.775002,43.875,43.662498,43.7425,41.594738,56106800,704
2017-11-27,43.762501,43.77,43.334999,43.522499,41.385529,82867200,705
2017-11-28,43.575001,43.717499,42.965,43.267502,41.143059,105715200,706
2017-11-29,43.157501,43.23,41.790001,42.369999,40.289612,166665600,707
2017-11-30,42.607498,43.035,42.110001,42.962502,40.853039,166108800,708
2017-12-01,42.487499,42.9175,42.125,42.762501,40.662853,159037200,709
2017-12-04,43.119999,43.154999,42.407501,42.450001,40.3657,130169600,710
2017-12-05,42.264999,42.880001,42.099998,42.41,40.327656,109400800,711
2017-12-06,41.875,42.549999,41.615002,42.252499,40.177895,114240000,712
2017-12-07,42.2575,42.610001,42.227501,42.330002,40.251583,102693200,713
2017-12-08,42.622501,42.75,42.205002,42.342499,40.263474,93420800,714
2017-12-11,42.299999,43.2225,42.197498,43.1675,41.047974,141095200,715
2017-12-12,43.037498,43.0975,42.865002,42.924999,40.817371,77636800,716
2017-12-13,43.125,43.384998,43,43.067501,40.952877,95273600,717
2017-12-14,43.099998,43.282501,42.912498,43.055,40.94099,81906000,718
2017-12-15,43.407501,43.5425,43.115002,43.4925,41.357006,160677200,719
2017-12-18,43.720001,44.299999,43.715,44.105,41.939423,117684400,720
2017-12-19,43.7575,43.8475,43.522499,43.634998,41.492508,109745600,721
2017-12-20,43.717499,43.855,43.3125,43.587502,41.447342,93902400,722
2017-12-21,43.5425,44.005001,43.525002,43.752499,41.60424,83799600,723
2017-12-22,43.669998,43.855,43.625,43.752499,41.60424,65397600,724
2017-12-26,42.700001,42.8675,42.419998,42.642502,40.548744,132742000,725
2017-12-27,42.525002,42.695,42.427502,42.650002,40.55587,85992800,726
2017-12-28,42.75,42.962502,42.619999,42.77,40.669979,65920800,727
2017-12-29,42.630001,42.647499,42.305,42.307499,40.230186,103999600,728
2018-01-02,42.540001,43.075001,42.314999,43.064999,40.9505,102223600,729
2018-01-03,43.1325,43.637501,42.990002,43.057499,40.943363,118071600,730
2018-01-04,43.134998,43.3675,43.02,43.2575,41.133545,89738400,731
2018-01-05,43.360001,43.842499,43.262501,43.75,41.601856,94640000,732
2018-01-08,43.587502,43.9025,43.482498,43.587502,41.447342,82271200,733
2018-01-09,43.637501,43.764999,43.352501,43.5825,41.442589,86336000,734
2018-01-10,43.290001,43.575001,43.25,43.572498,41.433079,95839600,735
2018-01-11,43.647499,43.872501,43.622501,43.82,41.668427,74670800,736
2018-01-12,44.044998,44.34,43.912498,44.272499,42.098705,101672400,737
2018-01-16,44.474998,44.8475,44.035,44.047501,41.88475,118263600,738
2018-01-17,44.037498,44.8125,43.767502,44.775002,42.576538,137547200,739
2018-01-18,44.842499,45.025002,44.5625,44.814999,42.614563,124773600,740
2018-01-19,44.6525,44.895,44.352501,44.615002,42.424393,129700400,741
2018-01-22,44.325001,44.445,44.150002,44.25,42.077309,108434400,742
2018-01-23,44.325001,44.860001,44.205002,44.259998,42.086823,130756400,743
2018-01-24,44.3125,44.325001,43.299999,43.555,41.416443,204420400,744
2018-01-25,43.627499,43.737499,42.6325,42.7775,40.677109,166116000,745
2018-01-26,43,43,42.514999,42.877499,40.772194,156572000,746
2018-01-29,42.540001,42.540001,41.767502,41.990002,39.928284,202561600,747
2018-01-30,41.3825,41.842499,41.174999,41.7425,39.692928,184192800,748
2018-01-31,41.717499,42.110001,41.625,41.857498,39.802284,129915600,749
2018-02-01,41.7925,42.154999,41.689999,41.945,39.88549,188923200,750
2018-02-02,41.5,41.700001,40.025002,40.125,38.154854,346375200,751
2018-02-05,39.775002,40.970001,39,39.122501,37.20158,290954000,752
2018-02-06,38.7075,40.93,38.5,40.7575,38.756298,272975200,753
2018-02-07,40.772499,40.849998,39.767502,39.884998,37.926636,206434400,754
2018-02-08,40.072498,40.25,38.7575,38.787498,36.883022,217562000,755
2018-02-09,39.267502,39.4725,37.560001,39.102501,37.334156,282690400,756
2018-02-12,39.625,40.9725,39.377499,40.677502,38.837933,243278000,757
2018-02-13,40.487499,41.1875,40.412498,41.084999,39.226997,130196800,758
2018-02-14,40.759998,41.884998,40.720001,41.842499,39.950241,162579600,759
2018-02-15,42.447498,43.272499,42.25,43.247501,41.291702,204588800,760
2018-02-16,43.09,43.705002,42.942501,43.107498,41.158039,160704400,761
2018-02-20,43.012501,43.564999,42.855,42.962502,41.019592,135722000,762
2018-02-21,43.2075,43.529999,42.752499,42.767502,40.833416,149886400,763
2018-02-22,42.950001,43.487499,42.927502,43.125,41.174744,123967600,764
2018-02-23,43.4175,43.912498,43.384998,43.875,41.890823,135249600,765
2018-02-26,44.087502,44.8475,44.052502,44.7425,42.719105,152648800,766
2018-02-27,44.775002,45.119999,44.540001,44.5975,42.580647,155712400,767
2018-02-28,44.814999,45.154999,44.512501,44.529999,42.516197,151128400,768
2018-03-01,44.634998,44.945,43.165001,43.75,41.771469,195208000,769
2018-03-02,43.200001,44.075001,43.112499,44.052502,42.060295,153816000,770
2018-03-05,43.802502,44.435001,43.630001,44.205002,42.205898,113605600,771
2018-03-06,44.477501,44.5625,44.032501,44.1675,42.170094,95154000,772
2018-03-07,43.735001,43.962502,43.567501,43.7575,41.778641,126814000,773
2018-03-08,43.869999,44.279999,43.767502,44.235001,42.234543,95096400,774
2018-03-09,44.490002,45,44.3475,44.994999,42.960171,128740800,775
2018-03-12,45.072498,45.5975,45.052502,45.43,43.375504,128828400,776
2018-03-13,45.647499,45.875,44.810001,44.9925,42.957787,126774000,777
2018-03-14,45.080002,45.130001,44.452499,44.610001,42.59259,117473600,778
2018-03-15,44.625,45.060001,44.517502,44.662498,42.642715,90975200,779
2018-03-16,44.662498,44.779999,44.404999,44.505001,42.492344,157618800,780
2018-03-19,44.330002,44.3675,43.415001,43.825001,41.843082,133787200,781
2018-03-20,43.810001,44.200001,43.735001,43.810001,41.82877,78597600,782
2018-03-21,43.759998,43.772499,42.814999,42.817501,40.881153,148219600,783
2018-03-22,42.5,43.169998,42.150002,42.212502,40.303513,165963200,784
2018-03-23,42.0975,42.48,41.235001,41.235001,39.370216,164115200,785
2018-03-26,42.017502,43.275002,41.610001,43.192501,41.239193,150164800,786
2018-03-27,43.419998,43.787498,41.73,42.084999,40.18177,163690400,787
2018-03-28,41.8125,42.505001,41.297501,41.619999,39.737801,166674000,788
2018-03-29,41.952499,42.9375,41.724998,41.945,40.048107,153594000,789
2018-04-02,41.66,42.235001,41.1175,41.669998,39.785542,150347200,790
2018-04-03,41.91,42.1875,41.220001,42.0975,40.193707,121112000,791
2018-04-04,41.220001,43.002499,41.192501,42.9025,40.962311,138422000,792
2018-04-05,43.145,43.557499,43.02,43.200001,41.246349,107732800,793
2018-04-06,42.7425,43.119999,42.049999,42.095001,40.191322,140021200,794
2018-04-09,42.470001,43.272499,42.462502,42.512501,40.589939,116070800,795
2018-04-10,43.25,43.5,42.8825,43.3125,41.35376,113634400,796
2018-04-11,43.057499,43.48,42.924999,43.110001,41.160427,89726400,797
2018-04-12,43.352501,43.75,43.259998,43.535,41.566196,91557200,798
2018-04-13,43.695,43.959999,43.462502,43.682499,41.707031,100497200,799
2018-04-16,43.7575,44.047501,43.7075,43.955002,41.967209,86313600,800
2018-04-17,44.122501,44.735001,44.102501,44.560001,42.544853,106421600,801
2018-04-18,44.452499,44.705002,44.220001,44.459999,42.449375,83018000,802
2018-04-19,43.439999,43.8475,43.165001,43.200001,41.246349,139235200,803
2018-04-20,42.650002,42.805,41.357498,41.43,39.556393,261964400,804
2018-04-23,41.7075,41.73,41.022499,41.310001,39.441826,146062000,805
2018-04-24,41.4175,41.5825,40.305,40.735001,38.892826,134768000,806
2018-04-25,40.654999,41.355,40.602501,40.912498,39.062305,113528400,807
2018-04-26,41.029999,41.432499,40.842499,41.055,39.198357,111852000,808
2018-04-27,41,41.0825,40.157501,40.580002,38.744839,142623200,809
2018-04-30,40.532501,41.814999,40.459999,41.314999,39.446587,169709600,810
2018-05-01,41.602501,42.299999,41.317501,42.275002,40.363178,214277600,811
2018-05-02,43.807499,44.4375,43.450001,44.142502,42.146233,266157600,812
2018-05-03,43.970001,44.375,43.610001,44.2225,42.22261,136272800,813
2018-05-04,44.5625,46.0625,44.5425,45.9575,43.87915,224805200,814
2018-05-07,46.294998,46.9175,46.1875,46.290001,44.196617,169805600,815
2018-05-08,46.247501,46.555,45.9175,46.512501,44.409046,113611200,816
2018-05-09,46.637501,46.849998,46.305,46.84,44.721737,92844800,817
2018-05-10,46.935001,47.592499,46.912498,47.509998,45.361446,111957200,818
2018-05-11,47.372501,47.514999,46.862499,47.147499,45.188915,104848800,819
2018-05-14,47.252499,47.3825,46.965,47.037498,45.083481,83115200,820
2018-05-15,46.695,46.767502,46.275002,46.610001,44.673748,94780800,821
2018-05-16,46.517502,47.115002,46.5,47.044998,45.090675,76732400,822
2018-05-17,47,47.227501,46.59,46.747501,44.805534,69176000,823
2018-05-18,46.797501,46.952499,46.532501,46.577499,44.642597,73190800,824
2018-05-21,47,47.317501,46.727501,46.907501,44.9589,73603200,825
2018-05-22,47.095001,47.220001,46.695,46.790001,44.846268,60962800,826
2018-05-23,46.587502,47.125,46.439999,47.09,45.133801,80233600,827
2018-05-24,47.192501,47.209999,46.552502,47.037498,45.083481,92936000,828
2018-05-25,47.057499,47.412498,46.912498,47.145,45.186527,69844000,829
2018-05-29,46.900002,47.1875,46.717499,46.974998,45.023582,90056400,830
2018-05-30,46.93,47,46.695,46.875,44.927734,74762000,831
2018-05-31,46.805,47.057499,46.535,46.717499,44.776779,109931200,832
2018-06-01,46.997501,47.564999,46.9375,47.560001,45.584286,93770000,833
2018-06-04,47.91,48.355,47.837502,47.9575,45.965271,105064800,834
2018-06-05,48.267502,48.485001,48.09,48.327499,46.319893,86264000,835
2018-06-06,48.407501,48.52,47.98,48.494999,46.480446,83734400,836
2018-06-07,48.535,48.549999,48.084999,48.365002,46.35585,85388800,837
2018-06-08,47.7925,48,47.442501,47.924999,45.93412,106627200,838
2018-06-11,47.837502,47.9925,47.552502,47.807499,45.821495,73234000,839
2018-06-12,47.8475,48.1525,47.787498,48.07,46.073093,67644400,840
2018-06-13,48.105,48.220001,47.610001,47.674999,45.694504,86553600,841
2018-06-14,47.887501,47.892502,47.555,47.700001,45.718464,86440400,842
2018-06-15,47.5075,47.540001,47.064999,47.209999,45.248821,246876800,843
2018-06-18,46.970001,47.305,46.799999,47.185001,45.224861,73939600,844
2018-06-19,46.285,46.5825,45.862499,46.422501,44.494034,134314000,845
2018-06-20,46.587502,46.799999,46.432499,46.625,44.688122,82514800,846
2018-06-21,46.8125,47.087502,46.235001,46.365002,44.438923,102847600,847
2018-06-22,46.529999,46.537498,46.174999,46.23,44.309528,108801600,848
2018-06-25,45.849998,46.23,45.182499,45.5425,43.650585,126652400,849
2018-06-26,45.747501,46.6325,45.634998,46.107498,44.192112,98276800,850
2018-06-27,46.307499,46.82,46.0075,46.040001,44.127419,101141200,851
2018-06-28,46.025002,46.552502,45.950001,46.375,44.448509,69460800,852
2018-06-29,46.572498,46.797501,45.727501,46.2775,44.355061,90950800,853
2018-07-02,45.955002,46.825001,45.855,46.794998,44.851059,70925200,854
2018-07-03,46.947498,46.987499,45.884998,45.98,44.069916,55819200,855
2018-07-05,46.314999,46.602501,46.07,46.349998,44.424545,66416800,856
2018-07-06,46.355,47.107498,46.299999,46.9925,45.040348,69940800,857
2018-07-09,47.375,47.669998,47.325001,47.645,45.665749,79026400,858
2018-07-10,47.677502,47.82,47.544998,47.587502,45.610638,63756400,859
2018-07-11,47.125,47.445,46.9025,46.970001,45.018799,75326000,860
2018-07-12,47.3825,47.852501,47.327499,47.7575,45.773571,72164400,861
2018-07-13,47.77,47.959999,47.724998,47.8325,45.845459,50055600,862
2018-07-16,47.880001,48.162498,47.605,47.727501,45.74482,60172400,863
2018-07-17,47.4375,47.967499,47.299999,47.862499,45.87421,62138000,864
2018-07-18,47.945,47.950001,47.482498,47.599998,45.62262,65573600,865
2018-07-19,47.422501,48.137501,47.422501,47.970001,45.977249,81147200,866
2018-07-20,47.945,48.107498,47.5425,47.860001,45.871815,82704800,867
2018-07-23,47.669998,47.990002,47.389999,47.9025,45.912556,63957600,868
2018-07-24,48.112499,48.415001,48.012501,48.25,46.245613,74791600,869
2018-07-25,48.264999,48.712502,48.107498,48.705002,46.681721,66839600,870
2018-07-26,48.6525,48.990002,48.4025,48.552502,46.535553,76304000,871
2018-07-27,48.747501,48.797501,47.525002,47.744999,45.7616,96096000,872
2018-07-30,47.974998,48.049999,47.267502,47.477501,45.505211,84118000,873
2018-07-31,47.575001,48.035,47.334999,47.572498,45.596264,157492000,874
2018-08-01,49.782501,50.439999,49.327499,50.375,48.282337,271742800,875
2018-08-02,50.145,52.095001,50.087502,51.8475,49.693672,249616000,876
2018-08-03,51.7575,52.185001,51.369999,51.997501,49.837437,133789600,877
2018-08-06,52,52.3125,51.767502,52.267502,50.09623,101701600,878
2018-08-07,52.330002,52.375,51.689999,51.7775,49.626575,102349600,879
2018-08-08,51.512501,51.952499,51.130001,51.8125,49.660133,90102000,880
2018-08-09,52.3825,52.445,51.799999,52.220001,50.050697,93970400,881
2018-08-10,51.84,52.275002,51.6675,51.8825,49.901615,98444800,882
2018-08-13,52.327499,52.737499,51.924999,52.217499,50.223827,103563600,883
2018-08-14,52.540001,52.639999,52.064999,52.4375,50.435425,82992000,884
2018-08-15,52.305,52.685001,52.0825,52.560001,50.553242,115230400,885
2018-08-16,52.9375,53.452499,52.8675,53.330002,51.29385,114001600,886
2018-08-17,53.360001,54.487499,53.290001,54.395,52.318188,141708000,887
2018-08-20,54.525002,54.794998,53.7775,53.865002,51.808426,121150800,888
2018-08-21,54.200001,54.297501,53.5075,53.759998,51.707428,104639200,889
2018-08-22,53.525002,54.09,53.459999,53.762501,51.709843,76072400,890
2018-08-23,53.662498,54.262501,53.650002,53.872501,51.815643,75532800,891
2018-08-24,54.150002,54.224998,53.7775,54.040001,51.976746,73905600,892
2018-08-27,54.287498,54.685001,54.0825,54.485001,52.404747,82100400,893
2018-08-28,54.752499,55.134998,54.73,54.924999,52.82795,91107200,894
2018-08-29,55.037498,55.872501,54.852501,55.744999,53.616642,109019200,895
2018-08-30,55.8125,57.064999,55.599998,56.2575,54.109577,195175200,896
2018-08-31,56.627499,57.217499,56.5,56.907501,54.734764,173360400,897
2018-09-04,57.102501,57.294998,56.657501,57.09,54.910294,109560400,898
2018-09-05,57.247501,57.4175,56.275002,56.717499,54.55201,133332000,899
2018-09-06,56.557499,56.837502,55.325001,55.775002,53.645496,137160000,900
2018-09-07,55.462502,56.342499,55.177502,55.325001,53.212681,150479200,901
2018-09-10,55.237499,55.462502,54.1175,54.5825,52.498531,158066000,902
2018-09-11,54.502499,56.075001,54.139999,55.962502,53.825848,142996000,903
2018-09-12,56.235001,56.25,54.959999,55.267502,53.157379,197114800,904
2018-09-13,55.880001,57.087502,55.642502,56.602501,54.441414,166825600,905
2018-09-14,56.4375,56.709999,55.630001,55.959999,53.823441,127997200,906
2018-09-17,55.537498,55.737499,54.317501,54.470001,52.390335,148780400,907
2018-09-18,54.447498,55.462502,54.279999,54.560001,52.476894,126286800,908
2018-09-19,54.625,54.904999,53.825001,54.592499,52.508137,108495200,909
2018-09-20,55.060001,55.57,54.787498,55.0075,52.907295,106435200,910
2018-09-21,55.195,55.34,54.322498,54.415001,52.337425,384986800,911
